url,source,crawl_date,company_name,company_position,job_detail_detail_position,company_size,job_detail_name,job_detail_salary,job_detail_part_time,job_detail_full_time,job_detail_remote,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level
https://www.topcv.vn/viec-lam/senior-business-analyst-co-kinh-nghiem-banking-finance/1288303.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:07:23,Công ty CP Kinh doanh F88,['Hà Nội'],"- Hà Nội: 275 Nguyễn Trãi, Thanh Xuân, Hà Nội, Thanh Xuân",5000+ nhân viên,Senior Business Analyst (Có Kinh Nghiệm Banking - Finance),20 - 40 triệu,False,True,False,"['Yêu cầu ứng viên', 'Học vấn: Tốt nghiệp Đại học ngành CNTT, Hệ thống thông tin hoặc các chuyên ngành có liên quan', 'Có tối thiểu 03 năm kinh nghiệm về BA tại các Ngân hàng/Công ty tài chính, đặc biệt có kinh nghiệm tham gia triển khai dự án sản phẩm lending cho Ngân hàng/Công ty tài chính (Điều kiện bắt buộc). Ưu tiên có kinh nghiệm tham gia các dự án về Tổng đài (POL), Vay (LOS)...', 'Am hiểu về lĩnh vực tài chính/ngân hàng, am hiểu về lĩnh vực ngành/nghề đang cung cấp', 'Đề cao trách nhiệm trong công việc, ý thức chất lượng sản phẩm tốt; đam mê tìm tòi nghiên cứu học hỏi công nghệ mới, phát triển bản thân', 'Ưu tiên ứng viên có thể đọc hiểu tài liệu tiếng Anh', 'Hiểu biết và mong muốn làm việc trong một môi trường phát triển Agile, chuyên nghiệp']","['3 năm', 'Việc làm liên quan', '3 năm']",['senior']
https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-truyen-hinh-cap-khong-yeu-cau-kinh-nghiem-tp-thu-duc/1283964.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:07:31,CHI NHÁNH 4 - CÔNG TY TNHH TRUYỀN HÌNH CÁP SAIGONTOURIST,['Hồ Chí Minh'],- Hồ Chí Minh: Thủ Đức,25-99 nhân viên,Nhân Viên Kỹ Thuật Truyền Hình Cáp - Không Yêu Cầu Kinh Nghiệm ( TP. Thủ Đức),7 - 10 triệu,False,True,False,"['Yêu cầu ứng viên', '- Chiều cao : 1m60 trở lên', '- Yêu cầu giới tính : Nam', '- Độ tuổi : 25 - 35', '- Tốt nghiệp từ trung cấp trở lên', '- Ngành nghề : Bưu chính viễn thông, Công nghệ thông tin, Điện/Điện tử/Điện lạnh, Điện tử viễn thông', 'CHÚ Ý: Chỉ tuyển khoa- CNTT, Điện tử viễn thông, bưu chính viễn thông (không tuyển nghành khác)']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/it-comtor-tieng-nhat-thu-nhap-len-den-35trieu-thang/1283457.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:07:46,CÔNG TY TNHH BTC STUDIO,['Hà Nội'],"- Hà Nội: Toà nhà Tây Hà, 19 Tố Hữu, Trung Văn, Nam Từ Liêm, Hà Nội, Nam Từ Liêm",25-99 nhân viên,IT Comtor Tiếng Nhật Thu Nhập Lên Đến 35Triệu/Tháng,15 - 35 triệu,False,True,True,"['Yêu cầu ứng viên', 'Tiếng Nhật N2 giao tiếp tốt', '- Có tiếng Nhật IT là 1 lợi thế', 'Có ít nhất từ 1 năm kinh nghiệm làm IT Comtor', '- Ưu tiên ứng viên có nền tảng về IT', 'Khả năng phân tích yêu cầu và nhận biết vấn đề nhanh', 'Khả năng giao tiếp tốt', 'Có ý thức trách nhiệm cao, có tinh thần làm việc teamwork', 'Có kinh nghiệm quản lý dự án hoặc hỗ trợ quản lý dự án', 'Khả năng chịu được áp lực cao trong công việc.', 'Có kiến thức IT mức độ cơ bản (hiểu hệ thống, phần mềm, phát triển app...)', 'Ưu tiên kinh nghiệm tham gia và follow dự án từ lúc start đến khi kết thúc (chuyển giao)', 'Nếu có là lợi thế:', 'Kỹ năng quản lý tốt.', 'Ứng viên có kinh nghiệm học tập, làm việc tại Nhật Bản.']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/ux-designer-upto-30m/1280602.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:07:56,CÔNG TY CỔ PHẦN SYSTEMATIC FUNCTIONS,['Hà Nội'],"- Hà Nội: Khu đô thị Mễ Trì Hạ, Mễ Trì, Nam Từ Liêm, Hà Nội, Nam Từ Liêm",100-499 nhân viên,UX Designer (Upto 30M),Tới 30 triệu,False,True,False,"['Yêu cầu ứng viên', '● Có kinh nghiệm làm việc trong lĩnh vực thiết kế giao diện người dùng và trải nghiệm người dùng.', '● Sử dụng thành thạo các công cụ thiết kế như Figma. Đã sử dụng Sketch, Adobe XD, Figma, hoặc Illustrator là lợi thế.', '● Hiểu biết về nguyên tắc thiết kế tương tác và đáp ứng.', '● Hiểu biết về Material Design là lợi thế.', '● Khả năng làm việc hiệu quả trong môi trường đa chức năng và làm việc nhóm.', '● Có kiến thức về quy trình phát triển phần mềm (Agile, Scrum) là lợi thế.', '● Có kỹ năng giao tiếp hiệu quả, làm việc nhóm.', '● Có khả năng đóng góp, xây dựng sản phẩm.']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/back-office-manager-truong-phong-hanh-chinh-nhan-su-tai-ho-chi-minh/1287603.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:08:23,CÔNG TY CỔ PHẦN CÔNG NGHỆ NAMI,['Hồ Chí Minh'],"- Hồ Chí Minh: Villa A4-2 Khu dân cư EverRich 3, Đường Phú Thuận, Phường Tân Phú, Quận 7",25-99 nhân viên,Back Office Manager (Trưởng Phòng Hành Chính Nhân Sự) Tại Hồ Chí Minh,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', ""- Bachelor's degree in Business Administration, Accounting, Finance, or a related field."", '- 3+ years of progressive experience in operations management, with demonstrable experience in finance and HR.', '- Literacy in basic finance documents', '- Strong analytical, problem-solving, and decision-making abilities.', '- Excellent communication and interpersonal skills, with the ability to build positive relationships across teams.', '- Demonstrated ability to lead and motivate teams.', '- Experience in the technology industry', '- Familiarity with AI concepts and applications']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-tai-ha-noi-khong-yeu-cau-kinh-nghiem-thu-nhap-len-den-10-trieu/1245464.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:08:39,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ GIẢI PHÁP KỸ THUẬT TRƯỜNG PHÁT,['Hà Nội'],"- Hà Nội: A01 L63 An Vượng, P. Dương Nội, Hà Đông",10-24 nhân viên,Nhân Viên Kỹ Thuật Tại Hà Nội Không Yêu Cầu Kinh Nghiệm Thu Nhập Lên Đến 10 Triệu,7 - 10 triệu,False,True,False,"['Yêu cầu ứng viên', '- Nam', '- Tốt nghiệp cao đẳng, đại học chuyên ngành điện/cơ khí', '- Biết vẽ và đọc bản vẽ Autocad (Có thể học trong quá trình thử việc)', '- Biết tiếng Anh là 1 lợi thế.', '- Không yêu cầu kinh nghiệm, sẽ được đào tạo.']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
https://www.topcv.vn/viec-lam/front-end/1301226.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:08:57,CÔNG TY CỔ PHẦN MIGHTYID VIETNAM,['Hồ Chí Minh'],- Hồ Chí Minh: Quận 3,25-99 nhân viên,Frontend Developer (VueJS/NuxtJS),Thoả thuận,False,True,False,"['Yêu cầu ứng viên', '- Nẵm vững HTML,CSS,SCSS,JS', '- Có kinh nghiệm với các framework sau: VueJS, NuxtJS (React-Native là điểm cộng)', '- Có kiến thức về RestAPI, WebSocket.', '- Thành thạo git, Github, Gitlab', '- Sử dụng được các công cụ design như: PTS, Figma', '- Biết thêm về Nodejs, PHP là một điểm cộng', '- Năng động, sáng tạo và chịu khó học tập', '- Kỹ năng làm việc nhóm', '- Tiếng anh giao tiếp']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/truong-nhom-kiem-thu-tester-leader-luong-up-to-25m/1283961.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:09:13,CÔNG TY TNHH FIVE-STAR E-LEARNING,['Hà Nội'],"- Hà Nội: 35 Lạc Trung, Hai Bà Trưng",25-99 nhân viên,Trưởng Nhóm Kiểm Thử ( Tester Leader - Lương Up To 25M),20 - 25 triệu,False,True,False,"['Yêu cầu ứng viên', 'Có ít nhất 3 năm kinh nghiệm Test phần mềm các dự án', 'Có kinh nghiệm ít nhất 1 năm kinh nghiệm Test leader', 'Tốt nghiệp ĐH chuyên ngành CNTT, toán tin ứng dụng, phần mềm, ...', 'Thành thạo kiến thức, kỹ thuật, kỹ năng Test : Hiểu biết về các Test process, Test Level, Test Types và các kỹ thuật kiểm thử phần mềm', 'Có khả năng đọc hiểu, phân tích tốt', 'Có khả năng giao tiếp tốt', 'Có khả năng dẫn dắt, tạo động lực cho member;', 'Có khả năng thích ứng nhanh, liên tục cải tiến.']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/technical-leader/1301939.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:09:21,CÔNG TY TNHH MỘT THÀNH VIÊN WIN ADS,['Hồ Chí Minh'],"- Hồ Chí Minh: Số 77 Bàu Cát 6, phường 14, Tân Bình",25-99 nhân viên,Technical Leader (HCM)- Salary 30M- 40M,30 - 40 triệu,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp đại học trở lên ngành Khoa học máy tính, công nghệ thông tin hoặc các ngành nghề liên quan...', 'Có ít nhất 3 năm kinh nghiệm tại vị trí tương đương', 'Có kiến thức chuyên sâu về một trong các trong những công nghệ: NodeJS, ReactJS, hoặc VueJS...', 'Nắm vững các kiến thức về hệ quản trị dữ liệu SQL như: MySQL, PostgreSQL, MariaDB, hoặc Oracle và NoSQL như: Mongodb, Redis, Memcached ...']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong-junior-systemadmin-tai-ha-noi-muc-luong-tu-13-18-trieu/1265549.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:09:57,Công ty Cổ phần Tin học viễn thông Petrolimex,['Hà Nội'],"- Hà Nội: 775 Giải Phóng, Hoàng Mai",100-499 nhân viên,Chuyên Viên Quản Trị Hệ Thống (Junior SystemAdmin) - Tại Hà Nội - Mức Lương Từ 13 -18 Triệu,13 - 18 triệu,False,True,False,"['Yêu cầu ứng viên', 'Có kinh nghiệm >1 năm quản trị vận hành hệ thống ứng dụng trên nền tảng Microsoft (AD, Exchange, SCCM, SQL...) mức Enterprise.', 'Có chứng chỉ MSCA, Microsoft 365 Certified Associate.', 'Ưu tiên: Ứng viên có kinh nghiệm/ chứng chỉ về hệ thống ảo hóa Vmware/ Linux.']","['1 năm', 'Việc làm liên quan', '1 năm']",['junior']
https://www.topcv.vn/viec-lam/giam-doc-ai-cto-tai-ha-noi-thu-nhap-hap-dan/1294985.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:10:13,Bệnh Viện Đa Khoa Quốc Tế Thu Cúc – Chi Nhánh Công Ty Cổ Phần Y Khoa & Thẩm Mỹ Thu Cúc,['Hà Nội'],"- Hà Nội: 444 Hoàng Hoa Thám, Tây Hồ",1000+ nhân viên,"Giám Đốc AI / CTO - Tại Hà Nội, Thu Nhập Hấp Dẫn",Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Tốt nghiệp Đại học các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Điện tử viễn thông, Công nghệ phần mềm, Hệ thống thông tin.', 'Có tối thiểu 2 năm kinh nghiệm liên quan đến vị trí ứng tuyển. KN từ 5-10 năm kinh nghiệm quản lý và lãnh đạo.', 'Kiến thức chuyên môn: có kiến thức sâu rộng về các thuật toán máy học, xử lý ngôn ngữ tự nhiên và các công nghệ AI khác.', 'Kỹ năng lãnh đạo và quản lý: có khả năng tạo động lực cho nhóm làm việc, phát triển chiến lược và kế hoạch triển khai AI, và quản lý tài nguyên hiệu quả.', 'Kỹ năng giao tiếp và hợp tác Khả năng giao tiếp hiệu quả, cũng như khả năng hợp tác và làm việc với các bộ phận khác trong tổ chức.', 'Sáng tạo và sự linh hoạt: có khả năng sáng tạo và linh hoạt để thích ứng với các thay đổi và tìm ra các giải pháp mới.', 'Kỹ năng phân tích và quyết định: Khả năng phân tích các dữ liệu phức tạp và đưa ra các quyết định chiến lược dựa trên dữ liệu.', 'Kiến thức pháp lý và đạo đức: Hiểu biết về các quy định pháp lý liên quan đến việc áp dụng trí tuệ nhân tạo, cũng như đạo đức nghề nghiệp và quản lý rủi ro.', 'Đã có dự án AI triển khai thành công với đối tác (đính kèm thông tin mô tả dự án AI).']","['5 năm', 'Việc làm liên quan', '5 năm']",[]
https://www.topcv.vn/viec-lam/ky-su-he-thong-system-engineer-thu-nhap-15-30-trieu-thuong-dinh-ky-ho-tro-an-trua-tai-ha-noi/1279206.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:10:31,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG GTEL,['Hà Nội'],"- Hà Nội: 103 Nguyễn Tuân, Thanh Xuân, Hà Nội., Thanh Xuân",100-499 nhân viên,"Kỹ Sư Hệ Thống ( System Engineer ) - Thu Nhập 15 - 30 Triệu, Thưởng Định Kỳ, Hỗ Trợ Ăn Trưa Tại Hà Nội",15 - 30 triệu,False,True,False,"['Yêu cầu ứng viên', 'Tối thiểu 3 năm kinh nghiệm về hệ thống hoặc vị trí tương đương', 'Có kinh nghiệm về Linux: Mở rộng disk, repair, cài đặt các dịch vụ như Haproxy, Nginx, Reddis, Kafka, Mino', 'Có kiến thức về ảo hóa Vmware, KVM', 'Hiểu biiết các giải pháp về máy chủ, đã từng triển khai: Chassis, chassis blade', 'Ưu tiên ứng viên có kinh nghiệm cài đặt, vận hành DB; Backup restore Database', 'Hoặc có hiểu biết về K8s, OpenShift + các tools Automation, CI/CD']","['3 năm', 'Việc làm liên quan', '3 năm']",[]
https://www.topcv.vn/viec-lam/software-developer-net-c-java-python/1299996.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:10:47,Công ty TNHH OSCO International,['Hà Nội'],"- Hà Nội: đường Phát triển, cụm CN thị trấn Phùng, thị trấn Phùng, Đan Phượng",100-499 nhân viên,"Software Developer (NET/C#, Java , Python)",15 - 30 triệu,False,True,False,"['Yêu cầu ứng viên', '- Tốt nghiệp từ đại học chuyên ngành công nghệ thông tin, phần mềm....', '- Sử dụng một số ngôn ngữ lập trình:.NET/C#, Java, Python, Web Service', '- Có kiến thức về SQL', '- Lập trình với hệ CSDL: MSSQL, MySQL, Postgres, Oracle', '- Thành thạo HTML, CSS, Bootstrap, Javascript, Jquery', '- Kinh nghiệm sử dụng GIT như GitHub/GitLab, Docker container', '- Có khả năng phân tích, tổng hợp dữ liệu ở các nguồn dữ liệu khác nhau..', '- Kỹ năng làm việc độc lập, làm việc nhóm tốt.', '- Hoạt bát, siêng năng, trung thực, chịu áp lực công việc.', '- Ưu tiên có kinh nghiệm triển khai các giải pháp phần mềm quản trị doanh nghiệp đặc biệt các doanh nghiệp liên quan tới sản xuất, gia công ,xây dựng các phần mềm, thiết kế database, big data.', 'THÔNG TIN KHÁC', 'Bằng cấp: Đại học', 'Giới tính: Nam', 'Độ tuổi: Không giới hạn tuổi']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/ai-engineer/1289345.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:10:54,CÔNG TY TNHH THƯ VIỆN PHÁP LUẬT,['Hồ Chí Minh'],"- Hồ Chí Minh: 17 Nguyễn Gia Thiều, phường Võ Thị Sáu, Quận 3",100-499 nhân viên,AI Engineer,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', '1 - Có ít nhất 1 năm kinh nghiệm trong lĩnh vực AI/ML.', '2 - Tốt nghiệp Đại học các ngành có liên quan như Khoa học máy tính, Công nghệ thông tin, ưu tiên học chuyên về AI', '3 - Có kinh nghiệm về MachineLearning, NPL, LLM, DeepLearning.', '4 - Có kinh nghiệm với các mô hình AI sinh dữ liệu như GPT.', '5 - Khả năng đọc hiểu tài liệu chuyên ngành, ứng dụng công nghệ mới để nâng cao hiệu quả công việc.', '6 - Khả năng nghiên cứu và ứng dụng các nguồn mở AI.', '7 - Đọc và hiểu tài liệu tiếng Anh chuyên ngành.', '8 - Độ tuổi: 1995 - 2002']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/hoa-vien-kien-truc-ket-cau-khong-yeu-cau-kinh-nghiem-fresher-ho-tro-com-trua-vp-bao-hiem-pvi/1287148.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:11:01,CÔNG TY TNHH MITEK VIỆT NAM,['Hồ Chí Minh'],"- Hồ Chí Minh: Tòa nhà A5, Lô số A5, khu E-Office, đường Sáng Tạo, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, Tp. Hồ Chí Minh, Quận 7",1000+ nhân viên,"Họa Viên Kiến Trúc/Kết Cấu Không Yêu Cầu Kinh Nghiệm (Fresher) Hỗ Trợ Cơm Trưa VP , Bảo Hiểm PVI",7 - 10 triệu,False,True,False,"['Yêu cầu ứng viên', '• Bạn đã tốt nghiệp từ các ngành kỹ thuật như Môi trường, Cơ khí, Địa chất, Công nghệ sinh học, Điện điện tử, Hóa học, Khối ngành Xây dựng, Kiến Trúc, vv ...', '• Chúng tôi chào đón các ứng viên chưa có kinh nghiệm làm việc.', '• Có kiến thức cơ bản về phần mềm thiết kế (Auto CAD) là một điểm cộng', '• Hiểu biết về tính dự toán và bốc tách khối lượng, hình tượng 3D – vẽ được các hình chiếu bằng, đứng, cạnh.', '• Khả năng đọc hiểu bản vẽ xây dựng.', '• Có khả năng giao tiếp và sử dụng Tiếng Anh trong môi trường làm việc.', '• Có tinh thần trách nhiệm trong công việc.', '• Khả năng làm việc nhóm']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",['fresher']
https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-may-tinh-mang-may-tinh-it-phan-cung-lam-viec-tai-bac-ninh/1289016.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:11:09,CÔNG TY CỔ PHẦN KỸ NGHỆ BANICO,['Hà Nội & 2 nơi khác'],- Hà Nội,25-99 nhân viên,Nhân Viên Kỹ Thuật Máy Tính / Mạng Máy Tính (IT Phần Cứng) Làm Việc Tại Bắc Ninh,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Giới tính nam, từ 21 - 30 tuổi', 'Chấp nhận sinh viên mới ra trường tốt nghiệp cao đẳng trở lên các chuyên ngành: điện tử, CNTT, viễn thông,..', 'Sử dụng tốt các ứng dụng văn phòng', 'Có trách nhiệm, cẩn thận, trung thực, có sức khỏe tốt.', 'Làm việc tại Bắc Ninh: Công ty Cổ phần Kỹ nghệ Banico - Số 175, Phố Vũ, Phường Đại Phúc, TP Bắc Ninh']","['Dưới 1 năm', 'Việc làm liên quan', 'Dưới 1 năm']",[]
https://www.topcv.vn/viec-lam/chuyen-vien-digital-marketing-executive-di-lam-ngay/1280870.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:11:16,CÔNG TY TNHH DƯỢC PHẨM PRO CUỘC SỐNG XANH,['Hà Nội'],"- Hà Nội: Vạn Phúc, Hà Đông",25-99 nhân viên,Chuyên Viên Digital Marketing Executive - Đi Làm Ngay,Trên 10 triệu,False,True,False,"['Yêu cầu ứng viên', '- Tốt nghiệp Đại học chuyên ngành marketing hoặc liên quan. Ưu tiên ứng viên nam.', '- Kinh nghiệm từ 2 năm ở vị trí Digital Marketing là một lợi thế.', '- Am hiểu về các công cụ Digital Marketing và sử dụng thành thạo, edit video để chạy quảng cáo/ thiết kế hình ảnh cơ bản', '- Có khả năng xây dựng chiến lược marketing và làm việc theo chỉ tiêu kế hoạch, tinh thần trách nhiệm cao, đúng tiến độ.', '- Kỹ năng viết và giao tiếp tốt.', '- Thái độ tích cực và suy nghĩ lạc quan trong công việc.', '- Ưu tiên ứng viên có khả năng quay dựng chụp hình và thiết kế cơ bản.']","['2 năm', 'Việc làm liên quan', '2 năm']",[]
https://www.topcv.vn/viec-lam/tester-nu-co-kinh-nghiem-tai-ha-noi/1261111.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:11:33,MochiMochi,['Hà Nội'],"- Hà Nội: Trung Kính, Cầu Giấy",25-99 nhân viên,Tester Nữ (Có Kinh Nghiệm),Thoả thuận,False,True,False,"['Yêu cầu ứng viên', 'Đã có tối thiểu 1 năm kinh nghiệm trong các công việc tương tự', 'Kỹ năng đọc hiểu tiếng Anh cơ bản', 'Cởi mở và sẵn sàng học hỏi', 'Gửi kèm manual/automation testcase về UI/UX/Api/DB đã từng thực hiện trong CV ứng tuyển']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/code-game-roblox-ho-chi-minh/1289855.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:11:39,CÔNG TY CỔ PHẦN YOTEL - YO NETWORK,['Hồ Chí Minh'],"- Hồ Chí Minh: lầu 4, Toà nhà Phú Nhuận Plaza, 82 Trần Huy Liệu, phường 15, Phú Nhuận",25-99 nhân viên,Code Game Roblox (Hồ Chí Minh),Thoả thuận,False,True,False,"['Yêu cầu ứng viên', '– Thành thạo Roblox Studio và thông thạo ngôn ngữ lập trình liên quan (Lua).', '– Có kinh nghiệm về code game roblox', '– Có kinh nghiệm xây map, animation bằng Roblox Studio.', '– Có sự sáng tạo, góc nhìn trong Roblox.', '– Am hiểu các khung hình trong game Roblox để tạo ra video như kênh Lututu.']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-bao-hanh-luong-upto-10-trieu/1291509.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:11:47,CÔNG TY TNHH CÔNG NGHỆ SONG HÙNG,['Hà Nội'],"- Hà Nội: Số nhà 14 ngõ 322E Lê Trọng Tấn, Khương Mai, Thanh Xuân",10-24 nhân viên,Nhân Viên Kỹ Thuật Bảo Hành - Lương Upto 10 Triệu,8 - 10 triệu,False,True,False,"['Yêu cầu ứng viên', '- Nam tuổi dưới 35 tuổi, Sức khỏe tốt.', '- Chịu được áp lực công việc.', '- Trung thực, nhiệt tình, ham học hỏi.', '- Biết lắp và cài đặt PC laptop, cài Win, đổ mực máy in, và biết qua phần cứng.', '- Ưu tiên ứng viên có kinh nghiệm làm trong lĩnh vực CNTT& IT.']","['2 năm', 'Việc làm liên quan', '2 năm']",[]
https://www.topcv.vn/viec-lam/backend/1244014.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:12:04,CÔNG TY CỔ PHẦN MIGHTYID VIETNAM,['Hồ Chí Minh'],- Hồ Chí Minh: Quận 3,25-99 nhân viên,Backend,Thoả thuận,False,True,False,"['Yêu cầu ứng viên', '- Có ít nhất 1 năm kinh nghiệm với NestJS', '- Nắm vũng kiến thức NodeJS', '- Có kinh nghiệm làm việc với PHP và framework PHP (Laravel) là 1 lợi thế', '- Nắm vững cấu trúc dữ liệu và giải thuật cơ bản', '- Nắm vững HTML, CSS, JS', '- Nắm vững kiến thức OOP', '- Hiểu biết về RESTfull APIs, Websocket', '- Thông thạo sử dụng các hệ quản trị CSDL như: MySQL, PostgreSQL,MongoDB hoặc có kinh nghiệm về NOSQL, Cache', '- Có tinh thần trách nhiệm', '- Kỹ năng quản lý công việc, làm việc nhóm']","['1 năm', 'Việc làm liên quan', '1 năm']",[]
https://www.topcv.vn/viec-lam/nhan-vien-seo-website/949616.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:12:18,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN CATI VIỆT NAM,['Hà Nội'],"- Hà Nội: 127 Phạm Văn Đồng, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội, Bắc Từ Liêm",10-24 nhân viên,Nhân Viên SEO Website - Làm Việc Tại Bắc Từ Liêm,9 - 15 triệu,False,True,False,"['Yêu cầu ứng viên', 'Sử dụng thành thạo các công cụ phân tích dữ liệu của Google/SEO.', 'Độ tuổi 23 - 32 tuổi', 'Ưu tiên tốt nghiệp các ngành học liên quan đến Marketing, công nghệ thông tin, truyền thông.', 'Ưu tiên ứng viên đã hoàn thành khóa học về SEO và có kinh nghiệm SEO trên 2 năm.']","['2 năm', 'Việc làm liên quan', '2 năm']",[]
https://www.topcv.vn/viec-lam/fresher-tester-upto-14m/1301442.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:12:25,BSS Group,['Hà Nội'],"- Hà Nội: Tầng 14, 16, 18, 19, 20 Tòa Viwaseen, 48 Tố Hữu, Nam Từ Liêm",100-499 nhân viên,Fresher Tester - Upto 14M,7 - 14 triệu,False,True,False,"['Yêu cầu ứng viên', '22-25 years old and have at least 6-month experience in any field.', 'Basic knowledge in e-commerce, pre-intermediate English level (reading and writing skill) and computer literacy.', 'Experience working in an Agile/Scrum or have knowledge of Javascript, PHP, Magento is a plus.', 'Analytical, critical thinking, and problem-solving skills.', 'Strong interpersonal skills to collaborate with customers and internal cross-functional teams.', 'Ability to quickly learn new technologies, systems, and processes.', 'Self-motivated, well-organized and strict attention to details.', 'Have an infectious can-do attitude inspires others and encourages great performance in a fast-moving environment.', 'Own or potentially develop BSS core values: Passion, Responsibility, Integrity, Can-do attitude, Joy, Respect.']","['Dưới 1 năm', 'Việc làm liên quan', 'Dưới 1 năm']",['fresher']
https://www.topcv.vn/viec-lam/van-hanh-ky-thuat-livestream-luong-8-12-trieu-phu-nhuan-hcm/1142553.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-21 16:12:33,CÔNG TY CỔ PHẦN BAN MEDIA,['Hồ Chí Minh'],"- Hồ Chí Minh: 139 Hồng Hà, Phường 9, Phú Nhuận, Phú Nhuận",25-99 nhân viên,Vận Hành Kỹ Thuật Livestream Lương 8 -12 Triệu ( Phú Nhuận - HCM),8 - 12 triệu,False,True,False,"['Yêu cầu ứng viên', '- Ưu tiên tốt nghiệp từ Trung cấp trở lên chuyên ngành CNTT', '- Có kỹ năng máy tính cơ bản, sử dụng phần mêm Office, mạng xã hội', '- Ưu tiên biết về các kỹ thuật livestrea, phần mềm hiệu ứng âm thanh', '- Có khả năng làm việc độc lập hoặc làm việc nhóm', '- Cẩn thận, kỹ lưỡng, ngăn nắp khi báo cáo công việc.']","['Không yêu cầu kinh nghiệm', 'Việc làm liên quan', 'Không yêu cầu kinh nghiệm']",[]
