url,source,crawl_date,company_name,company_position,job_detail_detail_position,company_size,job_detail_name,job_detail_salary,job_detail_part_time,job_detail_full_time,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level,job_detail_hybrid,job_detail_year_exp_from_requirement,job_detail_year_exp_from_requirement_and_year_exp,job_detail_salary_range,job_detail_currency,new_col,job_detail_salary_range_max,job_detail_salary_range_min,job_detail_extracted_skill,job_detail_extracted_job_role
https://www.topcv.vn/viec-lam/c-embedded-engineer-os-linux-android/1277854.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:47:52,,['Hà Nội'],"- Hà Nội: Số 12, Ngõ 36 Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy",,"C++ Embedded Engineer (OS, Linux, Android )",15 - 30 triệu,False,False,"['Yêu cầu ứng viên', '1.1 Chuyên môn', '- Tốt nghiệp đại học ngành công nghệ thông tin, toán tin, điện tử viễn thông, cơ điện tử và các ngành có liên quan;', '1.2 Kinh nghiệm', '- Từ 02 năm kinh nghiệm tại các vị trí tương đương;', '- Có hiểu biết về Linux Kernel: Device Driver, Device tree, root file system;', '- Có kinh nghiệm làm việc với các chuẩn kết nối SPI, I2C, CAN;', '- Ưu tiên các ứng viên hiểu biết về AOSP-Android Open Source Project: Cấu trúc các layer, service, daemon, bootloader;', '- Nắm rõ ngôn ngữ lập trình C/C++, có tư duy tốt về cấu trúc dữ liệu và thuật toán;', '- Ứng viên có hiểu biết cơ bản về phát triển ứng dụng android;', '- Sử dụng thành thạo các công cụ quản lý mã nguồn như git, svn.', '1.3 Kỹ năng/ Phẩm chất', '- Có tư duy tốt về cấu trúc dữ liệu và thuật toán;', '- Yêu thích công việc lập trình, có tư duy logic tốt;', '- Kinh nghiệm làm việc với các hệ thống yêu cầu độ tin cậy cao;', '- Có kiến thức tốt về an toàn, bảo mật thông tin;', '- Trách nhiệm, chủ động, sáng tạo trong công việc;', '- Khả năng tự nghiên cứu tốt.']",2,,False,2.0,2.0,"[15000000.0, 30000000.0]",,2,30000000.0,15000000.0,"['tree', 'linux', 'spi', 'i2c', 'git']",android
https://www.topcv.vn/viec-lam/tester/1277753.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:48:15,,['Hà Nội'],"- Hà Nội: Tầng 3 Tòa nhà 270 Thụy Khuê, Phường Thụy Khuê, Thành phố Hà Nội, Tây Hồ",,Tester,6 - 15 triệu,False,False,"['Yêu cầu ứng viên', 'Tốt nghiệp đại học, cao đẳng hệ chính quy các chuyên ngành Kinh tế, Quản trị kinh doanh, Marketing, CNTT, Khoa học máy tính, Hệ thống thông tin và Tin học kinh tế', 'Có hiểu biết căn bản về cơ sở dữ liệu SQL, SQL Server, mySQL, Oracle', 'Biết sử dụng các ứng dụng theo dõi và quản lý lỗi/ vấn đề trong dự án như Redmine, Jira, excel là một lợi thế.', 'Có kỹ năng đọc hiểu tiếng Anh tốt là một lợi thế.', 'Có kỹ năng phân tích và giải quyết vấn đề tốt', 'Có kỹ năng quản lý thời gian tốt', 'Có kỹ năng làm việc nhóm và giao tiếp tốt', 'Biết sử dụng các công cụ kiểm thử chức năng (automation test tool), kiểm thử hiệu năng (performance test tool) phổ biết trên thị trường như Jmeter, Selenium, SOAPUI là một lợi thế.', 'Có kinh nghiệm viết test script là một lợi thế.', 'Ưu tiên có kinh nghiệm 1 năm trở lên, đã từng làm dự án liên quan tới lĩnh vực y tế và dịch vụ y tế số, có kinh nghiệm về automation test là một lợi thế.']",0,,False,,0.0,"[6000000.0, 15000000.0]",,2,15000000.0,6000000.0,"['oracle', 'mysql', 'sql', 'jira', 'redmine', 'soapui', 'jmeter', 'selenium', 'test script']",tester
https://www.topcv.vn/viec-lam/nhan-vien-seo-website/1278011.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:48:46,,['Hà Nội'],"- Hà Nội: 93-95 Bạch Mai, Hai Bà Trưng",,Nhân Viên Seo Website,11 - 13 triệu,False,False,"['Yêu cầu ứng viên', '- Kinh nghiệm tối thiểu 1 năm ở vị trí tương đương, chưa có sẽ được đào tạo thêm', '- Hiểu cơ bản các công cụ đo lường, hỗ trợ SEO : Google Webmaster Tools, Google Analytic...', '- Liên tục cập nhật các kiến thức mới nhất về SEO', '- Ham học hỏi, Tỉ mỉ, chi tiết, cẩn thân, có đầu óc phân tích.']",1,,False,,1.0,"[11000000.0, 13000000.0]",,2,13000000.0,11000000.0,"['seo', 'seo']",seo website
https://www.topcv.vn/viec-lam/tester/1278015.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:49:30,,['Hà Nội'],"- Hà Nội: 169 Hoàng Cầu, Đống Đa",,Tester,8 - 15 triệu,False,False,"['Yêu cầu ứng viên', 'Nắm vững quy trình kiểm thử phần mềm.', 'Từ 1 năm kinh nghiệm ở vị trí tương đương.', 'Hiểu quy trình phát triển sản phẩm công nghệ (Agile, Scrum).', 'Có kinh nghiệm kiểm thử app và web; sử dụng tool để test API, performance test là một lợi thế.', 'Ưu tiên ứng viên đã tìm hiểu và có kiến thức về Blockchain.', 'Làm việc độc lập/ đội nhóm, chịu được áp lực và hoàn thành mục tiêu được giao đúng hạn.', 'Có kiến thức bảo mật hệ thống CNTT là một lợi thế.']",1,,False,1.0,1.0,"[8000000.0, 15000000.0]",,2,15000000.0,8000000.0,['api'],tester
https://www.topcv.vn/viec-lam/autosar-engineer/1188747.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:49:43,,"['Hồ Chí Minh, Hà Nội']",- Hồ Chí Minh: Quận 1,,Autosar Engineer,20 - 45 triệu,False,False,"['Yêu cầu ứng viên', '- Major in Computer Engineering/ Electrical-Electronics/ Telecommunication/ Mechatronics Engineering or equivalent;', '- Over 3-year of experience in Automotive Embedded Software Development;', '- Good at C/C++ programming and scripting language;', '- Working knowledge of Automotive domain: AUTOSAR architecture one of levels (App, RTE, BSW, MCAL), Functional Safety, ...', '- Embedded operating systems (Autosar RTOS, non-Autosar RTOS);', '- Experience developing software for microcontrollers working with MCU peripherals: AUTOSAR CAN, LIN, FlexRay, Ethernet, UART, I2C, SPI, ADC, PWM, Timers, Clock, Watchdog,...;', '- Automotive product development process and quality experience (i.e., A-SPICE, CMMI, FMEA, etc.);', '- Proficiency with revision control including: Git, Subversion, or equivalent;', '- Good English communication skills.']",3,,False,,3.0,"[20000000.0, 45000000.0]",,2,45000000.0,20000000.0,"['embedded', 'autosar', 'architecture', 'rtos', 'embedded', 'i2c', 'ethernet', 'can', 'uart', 'adc', 'mcu', 'flexray', 'pwm', 'autosar', 'spi', 'product development', 'fmea', 'cmmi', 'git']",engineer
https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong/1276618.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:49:51,,['Hà Nội'],"- Hà Nội: 412 Nguyễn Văn Cừ, Bồ Đề, Long Biên, Hà Nội, Long Biên",,Chuyên Viên Quản Trị Hệ Thống,Tới 25 triệu,False,False,"['Yêu cầu ứng viên', '1. Kinh nghiệm :', '- Có kinh nghiệm làm việc IT : 1 năm trở lên. Chấp nhận ứng viên mới ra trường, hỗ trợ đào tạo nghiệp vụ.', '- Đã tham gia hoặc chủ trì : Thiết kế/triển khai hoặc quản trị các hệ thống liên quan đến HĐH, CSLDL cho các doanh nghiệp có 50 user trở lên.', '- Ưu tiên ứng viên có ngoại ngữ (Tiếng Anh) tốt', '2. Yêu cầu:', '- Tốt nghiệp Đại học chuyên ngành Điện tử hoặc Viễn thông, Tự động hóa, Kỹ Thuật, CNTT ..', '- Có một hoặc các chứng chỉ nghề về HĐH (Win server/Linux/Unix/RHEL), CSDL (Oracle, SQL Server), Ảo hóa (VMware, VM Unix, Cloud)', '- Có kinh nghiệm cài đặt, sửa chữa các lỗi của server và/hoặc HĐH(OS), CSDL.', '- Có hiểu biết về các loại phần cứng và phần mềm, sử dụng để thiết lập và tích hợp một hệ thống ứng dụng.', '- Có hiểu biết về việc thiết lập, khai thác các quy định tiêu chuẩn về an ninh và bảo mật trên HĐH(OS), CSDL, các phần mềm ứng dụng cài đặt trên server', '- Có hiểu biết về môi trường mạng, an ninh thông tin', '- Có khả năng tiếp thu nhanh các công nghệ mới và khả năng xử lý sự cố - Có kỹ năng làm việc nhóm, giao tiếp với người sử dụng hệ thống/dịch vụ']",1,,False,,1.0,[25000000.0],,1,25000000.0,0.0,"['unix', 'csdl', 'sql', 'csdl']",quản trị hệ thống
https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-vue-react-angular/1277810.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:49:59,,['Hà Nội'],"- Hà Nội: Tòa Roman Plaza, Tố Hữu, Nam Từ Liêm",,"Lập Trình Viên Frontend (Vue, React, Angular )",Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Có kinh nghiệm làm việc với Javascript (ES5 + ES6)', 'Biết Typescript, Sass, Less', 'Đã làm việc với RestAPI', 'Có kinh nghiệm với Angular hoặc Vue', 'Có kinh nghiệm làm việc với GIT', 'Biết Docker, đã làm việc với các dịch vụ AWS, Azure, Google Cloud là một lợi thế', 'Tư duy logic tốt. Tiếng Anh đọc hiểu tài liệu kỹ thuật.']",2,,False,,2.0,[],,0,0.0,0.0,"['javascript', 'typescript', 'sass', 'less', 'restapi', 'git', 'docker', 'aws']",lập trình viên frontend
https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-manual-test/1236509.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:50:42,,['Hà Nội'],"- Hà Nội: Số 05 Điện Biên Phủ, Ba Đình",,Chuyên Viên Kiểm Thử (Manual Test),Thoả thuận,False,False,"['Yêu cầu ứng viên', '- Tốt nghiệp Đại học chính quy loại Khá trở lên chuyên ngành: Công nghệ thông tin, Khoa học máy tính, Toán – tin, Điện tử viễn thông,...hoặc các chuyên ngành kỹ thuật khác liên quan.', '- Có thể đọc hiểu tài liệu Tiếng Anh cơ bản.', '- Có ít nhất từ 3 năm kinh nghiệm trở lên làm việc trong lĩnh vực kiểm thử cho các dự án phần mềm.', '- Có kiến thức chuyên sâu về CNTT.', '- Nắm vững quy trình phát triển phần mềm, quy trình kiểm thử theo mô hình CMMi.', '- Có khả năng tham gia vào các dự án sử dụng các mô hình phát triển khác nhau (như Agile, Water fall,...).', '- Có khả năng kiểm soát việc quy trình phát triển đang áp dụng đối với các dự án.', '- Có kiến thức chuyên sâu về kiểm định chất lượng phần mềm như có khả năng lập kế hoạch kiểm thử, thực hiện viết test case (kịch bản kiểm thử), test data (dữ liệu kiểm thử) sử dụng kỹ thuật kiểm thử phức tạp, thực hiện lập test report.', '- Ưu tiên có kiến thức về kiểm thử tự động.']",3,,False,3.0,3.0,[],,0,0.0,0.0,['test case'],kiểm thử
https://www.topcv.vn/viec-lam/aiot-camera-embedded-software-engineer/1237255.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:51:14,,['Hồ Chí Minh'],"- Hồ Chí Minh: Toà nhà Paragon, 3 Nguyễn Lương Bằng, P. Tân Phú, Q. 7, Quận 7",,AIoT Camera Embedded Software Engineer,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Bachelor’s degree or higher in Computer Science, Electronic Engineering, Communication Engineering, or related fields (Preference graduating from the Ho Chi Minh City University of Technology)', 'Familiar with the Linux operating system, with strong system-level programming skills.', 'Proficient in C/C++ programming, with good coding practices.', 'At least three years of relevant work experience; candidates with AIoT product development experience will be given priority.', 'Excellent team player with strong communication skills, able to work effectively in a fast-paced environment.']",3,,False,,3.0,[],,0,0.0,0.0,"['computer science', 'linux', 'product development', 'aiot']",aiot camera embedded software engineer
https://www.topcv.vn/viec-lam/nhan-vien-web-developer/1276604.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:51:30,,['Hà Nội'],"- Hà Nội: Tòa Vinaconex 2, Nghiêm Xuân Yêm, Hoàng Mai",,Nhân Viên Web Developer,8 - 10 triệu,False,False,"['Yêu cầu ứng viên', 'Kinh nghiệm từ 6 tháng ở vị trí liên quan.', 'Có kinh nghiệm làm việc với Web Hosting Control Panel như Plesk, Direct Admin.', 'Kiến thức chuyên sâu về: HTML, CSS, JS (đối với senior)', 'Kiến thức chuyên sâu về Wordpress CPT, Custom Field.', 'Ưu tiên: Có kinh nghiệm UI Design hay Wordpress Theme Development', 'Hiểu wireframes và mockups.']",1,,False,0.5,1.0,"[8000000.0, 10000000.0]",,2,10000000.0,8000000.0,"['hosting', 'css', 'js', 'html', 'wordpress', 'wordpress', 'ui']",web developer
https://www.topcv.vn/viec-lam/product-owner/1277312.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:51:45,,['Hà Nội'],"- Hà Nội: Discovery Complex, 302 Cầu Giấy, Dịch Vọng, Cầu Giấy, Hà Nội, Cầu Giấy",,Product Owner,"Tới 2,000 USD",False,False,"['Yêu cầu ứng viên', 'Fluency in Japanese, with at least N2 level certification', 'At least 2 years of experience as a Product Owner or similar role', 'Proven track record of delivering successful products', 'Excellent communication and collaboration skills', 'Strong analytical and problem-solving skills', 'Familiarity with Agile methodologies, including Scrum and Kanban', 'Experience working with cross-functional international teams', 'Active team player, active communication, open mind, and friendliness', 'Detail-oriented and eager-to-learn mindset']",2,,False,2.0,2.0,[50000000.0],usd,1,50000000.0,0.0,[],product owner
https://www.topcv.vn/viec-lam/fullstack-developer-java-angular/1237969.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:51:53,,['Hà Nội'],"- Hà Nội: Số 85, Trần Thái Tông, Dịch Vọng Hậu, Cầu Giấy",,Fullstack Developer (Java/Angular),Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Có từ 3 năm kinh nghiệm lập trình về Java.', 'Có kinh nghiệm làm việc với Angular từ 1 năm.', 'Hiểu biết và có kinh nghiệm làm việc với Java Core, các framework Java như EE, Spring, Struts, Hibernate...', 'Có kinh nghiệm làm việc với SQL, PLSQL, có kiến thức về một trong các hệ quản trị cơ sở dữ liệu Oracle/MySQL. Có kinh nghiệm về Microservices.', 'Tiếng anh giao tiếp tốt, tự tin trao đổi với khách hàng.', 'Kỹ năng giao tiếp, giải quyết vấn đề, kỹ năng làm việc nhóm tốt, luôn sẵn sàng hỗ trợ các thành viên khác trong dự án.', 'Chịu được áp lực cao trong công việc, có khả năng làm việc độc lập, chủ động giải quyết vấn đề để hoàn thành nhiệm vụ.', 'Cam kết, ham học hỏi.']",3,,False,3.0,3.0,[],,0,0.0,0.0,"['java core', 'spring', 'java', 'struts', 'sql']",fullstack developer
https://www.topcv.vn/viec-lam/business-analyst-ba/1201686.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:52:07,,['Hà Nội'],"- Hà Nội: N04 Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy",,Business Analyst (BA),Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Bằng Cử nhân hoặc Thạc sĩ về Khoa học Máy tính, Hệ thống Thông tin hoặc lĩnh vực liên quan hoặc kinh nghiệm thực tế tương đương.', 'Kiến thức cập nhật về thiết kế và phương pháp thử nghiệm phần mềm.', 'Kiến thức làm việc về kỹ thuật kiểm tra và khả năng tương thích với các chương trình phần mềm khác nhau.', 'Kiến thức làm việc về lập trình.', 'Kỹ năng giao tiếp và tư duy phê phán xuất sắc.', 'Kỹ năng tổ chức tốt và tư duy định hướng chi tiết.']",1,,False,,1.0,[],,0,0.0,0.0,[],business analyst
https://www.topcv.vn/viec-lam/senior-full-stack-developer-java-spring-boot/1277757.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:52:13,,['Hà Nội'],"- Hà Nội: Khu đô thị Mộ Lao, Mỗ Lao, Hà Đông, Hà Đông",,Senior Full-Stack Developer ( Java /Spring Boot),Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Qualifications/ Experience Requirements:', 'Minimum 5 years of experience in web development', 'Proficient with Java, Spring Boots', 'Proficient with API design, system design, and software architecture', 'Proficient with Clean Code and SOLID', 'Proficient with at least 2 backend languages', 'Proficient with at least ReactJS or Angular framework', 'Proficient with PostgreSQL/ MySQL/Oracle Database', 'Experienced with NoSQL Database', 'Experienced with DevOps, AWS cloud infrastructure, Kubernetes', 'Experienced with MicroServices', 'Degree in computer science or similar is required', 'Oracle Certified Associate (OCA) certification is a plus']",0,senior,False,5.0,5.0,[],,0,0.0,0.0,"['web development', 'spring', 'java', 'system design', 'api', 'architecture', 'solid', 'reactjs', 'nosql', 'kubernetes', 'devops', 'cloud infrastructure', 'aws', 'microservices', 'computer science', 'oracle']",full-stack developer
https://www.topcv.vn/viec-lam/shopify-developer/1276876.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:52:24,,['Hồ Chí Minh'],"- Hồ Chí Minh: Tầng 2, Toà nhà TSA, số 43 Nguyễn Sơn Hà, Phường 5, Quận 3",,Shopify Developer,16 - 22 triệu,False,False,"['Yêu cầu ứng viên', 'Ít nhất 2-3 năm kinh nghiệm làm việc với theme Shopify, xây dựng ứng dụng Shopify và xây dựng tính năng trên theme 2.0.', 'Ít nhất 2-3 năm kinh nghiệm sử dụng các framework JS, đặc biệt là ReactJS và NextJS. Thành thạo về React và Node, biết cách sử dụng chúng để tạo ứng dụng Shopify.', 'Thông thạo tiếng Anh 4 kỹ năng (Nghe, Nói, Đọc, Viết).', 'Ưu tiên ứng viên có thể làm việc theo múi giờ AEST.', 'Thành thạo sử dụng các API REST và GraphQL để duy trì kết nối hiệu quả giữa Shopify và các ứng dụng.', 'Thành thạo Liquid, JavaScript (React, Node và Next.js), HTML và CSS', 'Am hiểu về API mới nhất của ReactJS, chẳng hạn như Hooks, Context và Custom Hooks.', 'Có kiến thức hoặc kinh nghiệm tốt với API Shopify, NodeJS, Express và các công cụ đóng gói như Git, Yarn, NPM, Webpack.', 'Hiểu rõ về quy trình thanh toán trên Shopify.', 'Gửi CV ứng tuyển bằng Tiếng Anh.']",2,,False,2.0,2.0,"[16000000.0, 22000000.0]",,2,22000000.0,16000000.0,"['shopify', 'reactjs', 'js', 'graphql', 'api', 'shopify', 'rest', 'javascript', 'css', 'html', 'api', 'reactjs', 'api', 'nodejs', 'yarn', 'shopify', 'git', 'npm']",shopify developer
https://www.topcv.vn/viec-lam/lap-trinh-vien-lam-viec-tai-nhat/1057216.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:52:35,,['Nước Ngoài'],- Nước Ngoài,,Lập Trình Viên Làm Việc Tại Nhật,Tới 80 triệu,False,False,"['Yêu cầu ứng viên', 'Trình độ tiếng Nhật: N3, giao tiếp tốt, có thể làm việc trực tiếp với khách hàng', 'Có trên hai năm kinh nghiệm trong ngành lập trình', 'Thông thạo một số ngôn ngữ lập trình như C#, Java, Javascript, PLSQL', 'Có thể ở Nhật trên ba năm, có khả năng chịu được áp lực', 'Tuyển thẳng sang Nhật làm sau khi làm thủ tục xin visa']",1,,False,,1.0,[80000000.0],,1,80000000.0,0.0,"['javascript', 'c#', 'java', 'ba']",lập trình viên
https://www.topcv.vn/viec-lam/lap-trinh-vien-java/880411.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:52:50,,['Hà Nội'],"- Hà Nội: Tầng 9 tòa nhà Việt Á, số 9 Duy Tân, Cầu Giấy",,Lập Trình Viên Java,10 - 20 triệu,False,False,"['Yêu cầu ứng viên', '- Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan.', '- Hiểu biết về kiến trúc microsevices', '- Có kiến thức và kinh nghiệp lập trình pattern là một lợi thế.', '- Có khả năng làm việc trên hệ điều hành linux như Redhat linux, CentOS', '- Có kinh nghiệm về lập trình Java Srping Boot, Spring Data JPA, Spring Security, SOAP Service, Rest Service', '- Hiểu biết về HTML5/CSS3, Javascript, jQuery, Bootstrap; hiểu biết về một trong các framework JS như Angular, là một lợi thế', '- Hiểu biết về cơ sở dữ liệu SQL Server, Oracle, My SQL: Tự thiết kế cơ sở dữ liệu, viết store procedure, function và các script phức tạp', '- Sử dụng thành thạo các công cụ quản lý source như SVN, Git', '- Có khả năng tối ưu hóa thuật toán, script', '-Ưu tiên các ứng viên sử dụng tiếng anh tốt.']",2,,False,,2.0,"[10000000.0, 20000000.0]",,2,20000000.0,10000000.0,"['centos', 'redhat', 'linux', 'spring security', 'java', 'soap', 'jpa', 'spring data', 'rest', 'javascript', 'jquery', 'js', 'oracle', 'sql', 'svn', 'git']",lập trình viên java
https://www.topcv.vn/viec-lam/nhan-vien-it-helpdesk/869568.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:52:56,,['Hà Nội'],"- Hà Nội: Tầng 9 tòa nhà Việt Á, số 9 Duy Tân, Dịch Vọng Hậu, Cầu Giấy",,Nhân Viên IT Helpdesk,8 - 13 triệu,False,False,"['Yêu cầu ứng viên', '– Tốt nghiệp đại học, cao đẳng chuyên ngành Công nghệ Thông tin, Điện tử Viễn thông; Toán Tin hoặc các lĩnh vực có liên quan. ( Không yêu cầu kinh nghiệm, được đào tạo bài bản)', '– Có khả năng soạn thảo, trình bày, giao tiếp tốt', '– Có khả năng quản lý, lập kế hoạch tốt', '– Trung thực, cẩn thận, khả năng bao quát và kỹ năng xử lý tình huống tốt', '– Tư duy sáng tạo, có khả năng nắm bắt, học hỏi kỹ thuật mới nhanh. Có khả năng tự học, tự nghiên cứu.', '– Có khả năng làm việc tự chủ và làm việc theo nhóm.', '– Tinh thần làm việc hăng hái, có trách nhiệm, thái độ cầu tiến trong công việc.', '– Có khả năng chịu được áp lực công việc.', '– Tiếng Anh đọc, hiểu tài liệu kỹ thuật']",1,,False,,1.0,"[8000000.0, 13000000.0]",,2,13000000.0,8000000.0,[],it helpdesk
https://www.topcv.vn/viec-lam/nhan-vien-seo/580409.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:53:06,,['Hồ Chí Minh'],"- Hồ Chí Minh: 164 Phan Văn Trị, Phường 12, Bình Thạnh",,Nhân Viên SEO,6 - 8 triệu,False,False,"['Yêu cầu ứng viên', 'Có kinh nghiệm tối thiểu 6 tháng ở vị trí tương đương.', 'Sử dụng được Google Analystic, Google Search Console, Semrush, Ahrefs, MOZ...hoặc các công cụ khác.', 'Nắm vững kiến thức SEO cơ bản (Onpage - Offpage)', 'Có khả năng lập kế hoạch, chiến lược SEO cho website/dự án', 'Viết bài, content chuẩn SEO', 'Khả năng phân tích từ khoá, tính cạnh tranh và đối thủ trên Google, Bing, Yandex, Baidu.', 'Có khả năng đọc hiểu tài liệu tiếng anh.', 'Có khả năng làm việc nhóm', 'Tinh thần cầu tiến, hòa đồng, có khả năng chịu đựng áp lực công việc cao.', 'Yêu thích tìm tòi những kiến thức mới về SEO, công nghệ.']",1,,False,0.5,1.0,"[6000000.0, 8000000.0]",,2,8000000.0,6000000.0,"['seo', 'seo', 'seo', 'yandex', 'seo']",seo
https://www.topcv.vn/viec-lam/business-analyst-intern/1277707.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:53:12,,['Hồ Chí Minh'],"- Hồ Chí Minh: Tòa nhà QTSC Building 1, Khu Công viên phần mềm Quang Trung, P. Tân Chánh Hiệp, Quận 12, TP.HCM, Quận 12",,Business Analyst Intern,Tới 3 triệu,False,False,"['Yêu cầu ứng viên', '3rd & 4th student faculty in Information Technology, Computer Science, Economics or related areas', 'Preferably with related work experience', 'Duration: at least 3 months; can work 4-5 days per week', 'Hard-working, supportive as a team player', 'Careful, proactive, committed to deadline and results-driven', 'Strong analytical and critical thinking']",0,intern,False,0.25,0.25,[3000000.0],,1,3000000.0,0.0,"['computer science', 'can']",business analyst
https://www.topcv.vn/viec-lam/java-developer/1277677.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:53:30,,['Hà Nội'],- Hà Nội: Cầu Giấy,,Java Developer,"1,000 - 2,000 USD",False,False,"['Yêu cầu ứng viên', '1.1 Chuyên môn', '- Tốt nghiệp đại học ngành công nghệ thông tin, toán tin, điện tử viễn thông và các ngành có liên quan;', '1.2 Kinh nghiệm', '- Có tối thiểu 2-3 năm kinh nghiệm tại vị trí tương đương, ưu tiên các ứng viên từng có kinh nghiệm quản lý đội nhóm;', '- Thành thạo ít nhất 1 trong các ngôn ngữ: Java, Python, NodeJs;', '- Có kiến thức về các database: PostgreSQL, MySQL, MongoDB;', '- Quen thuộc với Restful API, microservices;', '- Có khả năng đưa ra giải pháp và học hỏi nhanh', '1.3 Kỹ năng/ Phẩm chất', '- Hiểu rõ về cơ sở dữ liệu quan hệ, có kinh nghiệm xây dựng cơ sở dữ liệu quản lý thông tin khách hàng, thiết bị;', '- Có kinh nghiệm thiết kế và triển khai các Restful API service;', '- Có kiến thức tốt về an toàn, bảo mật thông tin;', '- ử dụng tốt công cụ version control GIT;', '- Tư duy logic, nhạy bén với thị trường, nắm bắt tâm lý khách hàng nhanh;', '- Ưu tiên có kỹ năng và kinh nghiệm Java, Python, NodeJs;', '- Trách nhiệm, chủ động, sáng tạo trong công việc;']",3,,False,2.0,3.0,"[25000000.0, 50000000.0]",usd,2,50000000.0,25000000.0,"['java', 'python', 'mysql', 'postgresql', 'restful api', 'restful api', 'java', 'python']",java developer
https://www.topcv.vn/viec-lam/lap-trinh-vien-back-end-php/828703.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:53:41,,['Hà Nội'],"- Hà Nội: Xuân La, Tây Hồ",,Lập Trình Viên Back-End PHP,7 - 15 triệu,False,False,"['Yêu cầu ứng viên', 'Tốt nghiệp chuyên ngành công nghệ thông tin và các chuyên ngành liên quan.', 'Có từ 06 tháng kinh nghiệm làm việc ở vị trí tương đương', 'Có kiến thức cơ bản về lập trình WEB (PHP / HTML / CSS / JAVASCRIPT).', 'Hiểu biết về MVC Framework', 'Có kiến thức về các hệ quản trị cơ sở dữ liệu, nhất là NoSQL (MongoDB), Solr, nếu chưa biết sẽ được đào tạo.', 'Kỹ năng research xử lý các vấn đề, khả năng thích ứng nhanh với công việc, với các kỹ thuật mới', 'Khả năng làm việc độc lập và làm việc nhóm', 'Tinh thần học hỏi và nâng cao trình độ bản thân, tinh thần trách nhiệm trong công việc', 'Đảm bảo nghiêm túc giờ giấc theo giờ hành chính.']",1,,False,0.5,1.0,"[7000000.0, 15000000.0]",,2,15000000.0,7000000.0,"['css', 'html', 'mvc', 'nosql']",lập trình viên back-end php
https://www.topcv.vn/viec-lam/truong-phong-giai-phap-cong-nghe-thong-tin/796585.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-14 17:53:51,,['Hà Nội'],"- Hà Nội: B4-20 Vinhomes Gardenia, Hàm Nghi, Nam Từ Liêm, Hà Nội, Nam Từ Liêm",,Trưởng Phòng Giải Pháp Công Nghệ Thông Tin,Thoả thuận,False,False,"['Yêu cầu ứng viên', '- Tốt nghiệp Đại học trở lên chuyên ngành Công nghệ thông tin. Có ít nhất 2 năm kinh nghiệm ở vị trí tương đương.', '- Có kiến thức chuyên môn và tổng quát rộng về lĩnh vực CNTT, khả năng tư vấn sản phẩm cho khách hàng đối tác...', '- Có kỹ năng quản lý đội, nhóm tốt.']",2,,False,2.0,2.0,[],,0,0.0,0.0,[],trưởng phòng giải pháp công nghệ thông tin
