url,source,crawl_date,company_name,company_position,company_size,job_detail_name,job_detail_salary,job_detail_full_time,job_detail_remote,job_detail_job_requirements,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level,job_detail_salary_range,job_detail_currency,new_col,job_detail_salary_range_max,job_detail_salary_range_min,job_detail_extracted_skill,job_detail_extracted_job_role
https://www.itjobs.com.vn/vi/job/81937/senior-qc-engineer,ITjobs,2024-06-12 20:59:27,TOG recruitment,"['An Phu Plaza, 117-119 Ly Chinh Thang, TP Hồ Chí Minh']",10-24,Senior QC Engineer,Thỏa Thuận,False,False,"['Tester ', 'QA QC ', 'Automation Testing ', 'JavaScript ', 'C# ', 'Selenium ', 'TypeScript ', 'Cucumber ', 'Postman ', 'Rest Assured']","['• Bachelor’s degree in computer science, Engineering, or a related field.', '• Good English both verbal and writing.', '• Good logical thinking, analytical, and issue solving skills.', '• Strong programming languages like C#, JS/TS.', '• Experienced in automated testing tools/frameworks (Selenium, Postman, Cucumber, Rest Assured).', '• Experience with Agile (Scrum).', '• Experience in CI/CD is a plus.', '• Above 5 years of experience in manual testing within minimum 2-3 years of experience in automation testing.', 'Benefits:', '• Flexible working hours from Monday to Friday (40 hours per week).', '• Entertaining area with E-sports, Soccer table and a pantry of free supplies & beverage.', '• Extra free lunch/snacks/fruits every day.', '• Free English class every week.', '• Technical Training supporting packages.', '• An international working environment with open-minded culture, friendly colleagues and supportive team leaders.', '• English speaking environment']",5.0,senior,[],,0,0.0,0.0,"['computer science', 'c#', 'cucumber', 'postman', 'rest', 'ci/cd', 'manual testing']",qc engineer
https://www.itjobs.com.vn/vi/job/82032/manual-test-specialist,ITjobs,2024-06-12 20:59:31,Netcompany,"['26 Ung Van Khiem, TP Hồ Chí Minh']",1000-4999,Manual Test Specialist,Thỏa Thuận,False,False,"['Tester ', 'QA QC ', 'Manual Testing']","['Bachelor’s or Master’s degree within a relevant IT specialization', 'Good English skills both in writing and verbally', 'Experience from a similar position', 'Good understanding of software testing theory', 'Hands on experience in applying manual software testing methodologies', 'Experience in using tools for test management, tracking defects, capture of test evidence and analyzing data', 'Open towards and able to quickly learn new technologies', 'Effectively estimate work and produce deliverables on time', 'ISTQB certificate is a plus, but not required']",,,[],,0,0.0,0.0,"['software testing', 'software testing', 'istqb']",manual test
https://www.itjobs.com.vn/vi/job/82033/test-leader--manager,ITjobs,2024-06-12 20:59:34,Bosch Global Software Technologies (BGSV),"['E-Town 2, 364 Cong Hoa, TP Hồ Chí Minh']",500-999,Test Leader/ Manager,Thỏa Thuận,False,False,"['TestSigma ', 'Test Plan ', 'Penetration testing ', 'Traceability Matrix ', 'Integration Testing ', 'Load Testing ', 'Stress Testing ', 'Automation Testing ', 'Regression Testing']","['You will be responsible for overseeing the testing of our global platform, which supports a user base of over 400,000 users. Your role will involve managing a team of testers, setting up testing processes, and ensuring the quality of our platform for each release.', 'Set up efficient testing processes and lead the testing process for a high complex global platform supporting over 400,000 users to ensure the highest quality of our product.', 'Develop and implement test plans, including penetration testing, regression testing, integration test, automation testing, load testing, stress testing, etc.', 'Collaborate with product teams and develop test plan to ensure product quality before release.', 'Strong experiences requirement Traceability Matrix (mapping stories to test cases)', 'High experiences in defect analysis, prioritization', 'Manage a team of testers and build up their competency and alignment with testing goals.', 'Coordinate with developers and other stakeholders to address issues and improve product performance and quality improvement.', 'Stay updated on the latest testing tools and technologies to enhance testing processes such as TestSigma']",,,[],,0,0.0,0.0,"['integration test', 'stress testing', 'penetration testing', 'regression testing', 'automation testing', 'load testing', 'test plan']",
https://www.itjobs.com.vn/vi/job/82034/it-commercial-analyst,ITjobs,2024-06-12 20:59:37,Renesas Design Vietnam,"['Lot W.29-30-31a, Tan Thuan Road, TP Hồ Chí Minh']",100-499,IT Commercial Analyst,Thỏa Thuận,False,False,"['MS Excel ', 'MS Powerpoint ', 'SAP ', 'ERP ', 'Oracle Hyperion']","['Knowledge, Skills and Experience:', 'High level of proficiency in the use of Excel, Power Point and other Microsoft applications', 'Comfortable with building and using complex excel models', 'Ability to multi-task and meet tight deadlines', 'Experience using SAP, Hyperion (EPM) or similar ERP system would be an advantage', 'Confident communicating with global teams', 'Excellent English verbal, written and reasoning skills', 'Goal Orientated and Team player']",,,[],,0,0.0,0.0,"['sap', 'erp']",
https://www.itjobs.com.vn/vi/job/82035/frontend-engineer,ITjobs,2024-06-12 20:59:40,LINE Vietnam,"['TNR Building, 54A Nguyen Chi Thanh, Hà Nội']",100-499,Frontend Engineer,Thỏa Thuận,False,False,"['JavaScript ', 'HTML5 ', 'CSS3 ', 'Git ', 'SPA ', 'RESTful API ', 'Gitflow']","['At least 3 years experience in Javascript', 'Fluent in JavaScript, HTML5, CSS3 and have interest in core.', 'Passionate about development, building highly functional, great eyes on details, always look for UX improvement to deliver outstanding user experience.', 'Familiarity with source control (git/git-flow) and code review.', 'Experience in SPA development based on MV*', 'Basic understanding of server, database and good experience in RESTful API design and development.', 'High ownership, self-sufficient and continious effort to find solutions for doing repeated tasks, easily adapt and learn new things.', 'Good at both verbal and non-verbal English']",3.0,,[],,0,0.0,0.0,"['javascript', 'css3', 'html5', 'javascript', 'ux', 'spa', 'restful api', 'basic']",frontend engineer
https://www.itjobs.com.vn/vi/job/82036/senior-software-engineer,ITjobs,2024-06-12 20:59:44,GeoComply,"['49 Mac Dinh Chi, TP Hồ Chí Minh']",25-99,Senior Software Engineer,Thỏa Thuận,False,False,"['Golang ', 'Microservices ', 'Data Structure ', 'Algorithm ', 'Docker ', 'AWS ', 'Kubernetes']","['Who You Are', 'At least 5+ years of experience in software development.', 'Strong at data structures & algorithms.', 'Strong experience with microservices architecture.', 'Strong experience with Golang.', 'Experience with containerization (Docker, K8s).', 'Knowledge of cloud technologies, in particular AWS.', 'Good written and spoken English skills.', 'Strong analytical and problem-solving skills.', 'Bonus Points', 'Experience with full-stack development (ReactJS)', 'Experience with data-intensive back-end development']",5.0,senior,[],,0,0.0,0.0,['microservices'],software engineer
https://www.itjobs.com.vn/vi/job/82037/vtnet---mobile-flutter-developer,ITjobs,2024-06-12 20:59:47,Viettel Group,"['Keangnam Landmark Tower, 72 Pham Hung, Hà Nội']",100-499,VTNet - Mobile Flutter Developer,Thỏa Thuận,False,False,"['Flutter ', 'Android ', 'iOS']","['Mức lương cạnh tranh với 14 tháng lương.', 'Gói bảo hiểm dành riêng cho nhân viên', 'Thưởng các ngày lễ, Tết: 30/4-1/5, 1/6, 2/9, 22/12, Tết dương lịch, Tết âm lịch', 'Thưởng nghỉ mát', 'Các ngày nghỉ theo luật, +3 ngày nghỉ mát', 'Các khóa học và thi chứng chỉ được tài trợ 1 phần hoặc toàn phần', 'Môi trường thân thiện, cởi mở, có nhiều chuyên gia và cá nhân giỏi ở các lĩnh vực']",,,[],,0,0.0,0.0,[],mobile flutter developer
https://www.itjobs.com.vn/vi/job/82038/vtnet--ky-su-mlops,ITjobs,2024-06-12 20:59:51,Viettel Group,"['Keangnam Landmark Tower, 72 Pham Hung, Hà Nội']",100-499,VTNet- Kỹ sư MLOps,Thỏa Thuận,False,False,"['MLOps ', 'Python ', 'Machine Learning ', 'MS SQL ', 'Hadoop ', 'Elasticsearch ', 'Docker ', 'Apache Spark ', 'Kubernetes ', 'Deep Learning']","['1. Yêu cầu kiến thức:', 'Kiến thức về lập trình, cấu trúc dữ liệu và giải thuật, lý thuyết đồ thị.', 'Kiến thức về xác suất thống kê, đại số tuyến tính, giải tích.', 'Kiến thức về phân tích khám phá dữ liệu (Exploratory Data Analysis), học máy (Machine Learning, Deep Learning), trực quan hóa dữ liệu.', 'Kiến thức về phát triển phần mềm: quản lý phiên bản, cơ sở dữ liệu, APIs, các nguyên lý lập trình, thiết kế và phát triển phần mềm.', '2. Yêu cầu kỹ năng:', 'Kỹ năng chuyên môn', '+ Kỹ năng lập trình thành thạo Python, SQL.', '+ Kỹ năng về xử lý dữ liệu phân tán, xử lý dữ liệu lớn (Hadoop, Spark, Elastic Search,...).', '+ Kỹ năng đọc bài báo khoa học và lập trình lại các thuật toán, giải pháp đề xuất trong bài báo khoa học.', '+ Kỹ năng trực quan hóa dữ liệu.', '+ Kỹ năng phân tích và đánh giá thuật toán, mô hình học máy.', '+ Kỹ năng triển khai với các nền tảng containerization (Docker, Kubernetes) là một điểm cộng.', '- Kỹ năng con người (Personal Skills)', '+ Kỹ năng giải quyết vấn đề.', '+ Tư duy dựa trên dữ liệu và tập trung vào phát triển sản phẩm.', '+ Kỹ năng trình bày (viết, nói) vấn đề, ý tưởng, giải pháp.', '3. Kinh nghiệm:', 'Kinh nghiệm 1-2 năm trong nghiên cứu, phát triển các thuật toán học máy/học sâu trên dữ liệu dạng bảng, chuỗi thời gian, text, image, …', 'Kinh nghiệm thiết kế, phát triển, triển khai phần mềm trong thực tế.', 'Kinh nghiệm xây dựng kiến trúc, phát triển, triển khai các giải pháp phân tích dữ liệu là một điểm cộng.""', 'Trình độ học vấn/Chuyên môn có Liên quan:', 'Tốt nghiệp đại học chuyên ngành Công nghệ thông tin, khoa học máy tính hoặc các ngành STEM khác (Toán-Tin, Toán,...).', 'Tiếng Anh theo chuẩn TOEIC 550 hoặc tương đương.', 'Có chứng chỉ về Data Science là một điểm cộng (CCA, CCP, Google Professional Data Engineer,...).', 'Hồ sơ ứng tuyển', 'CV ứng tuyển.', 'Bằng tốt nghiệp đại học hoặc chứng nhận tốt nghiệp.', 'Chứng chỉ tiếng Anh: TOEIC, IELTS, TOEFL', 'Văn bằng chứng chỉ khác (nếu có)']",,,[],,0,0.0,0.0,"['python', 'elastic search']",kỹ sư mlops
https://www.itjobs.com.vn/vi/job/82039/java-solution-architect-banking-domain,ITjobs,2024-06-12 20:59:54,FPT Software HCM,"['Saigon Hi-Tech Park, Lot T2, D1 Street, TP Hồ Chí Minh']",1000-4999,Java Solution Architect (Banking Domain),Thỏa Thuận,False,False,"['AWS ', 'MS Azure ', 'Microservices ', 'Java ', 'IBM DB2 ', 'Oracle ', 'Spring ', 'MySQL ', 'Ruby on Rails ', 'MS SQL ', 'Docker ', 'React Native ', 'Spring Boot ', 'ReactJS ', 'Angular2 ', 'Kubernetes ', 'MuleSoft']","['• 8-15 years of experience in software development and 3-year experience in Technical Lead/ or Solution Architect', '• Minimum 3-year experience in AWS, Azure, Micro-services, Docker, Kubernetes, Containerization', '• Program Language: Full Stack Development including Java Spring, Spring boot, React, ReactJS, Angular, Ruby on Rails', '• Middleware Technologies: MuleSoft, Oracle SOA Suite, IBM ESB, MQ Messaging', '• Database: Oracle DB, DB2, SQL Server, MySQL', '• Analyze & design the solution according to project specifications and estimation of size & efforts for the delivery. Should have in-depth knowledge of design issues and best practices.', '• Excellent communication skills and documentation experience, with an emphasis on explaining business/project requirements to customers and development team.', '• Proven ability to effectively manage timelines and deliverables']",8.0,,[],,0,0.0,0.0,"['software development', 'docker', 'aws', 'kubernetes', 'spring', 'reactjs', 'java', 'ruby on rails', 'spring boot', 'ibm', 'esb', 'soa', 'mulesoft', 'oracle', 'middleware', 'sql', 'oracle', 'mysql']",java
https://www.itjobs.com.vn/vi/job/82040/5-mid---senior-java-developers,ITjobs,2024-06-12 20:59:57,Goline Corporation,"['Kim Anh Building, 78 Duy Tan, Hà Nội']",25-99,5 Mid - Senior Java Developers,Thỏa Thuận,False,False,"['Java ', 'Spring ', 'MS SQL ', 'Core Java ', 'JUnit ', 'JSP ', 'Oracle ', 'Hibernate ', 'Python ', 'Jmeter ', 'JDBC ', 'Java Servlet ', 'MongoDB ', 'RESTful ', 'Apache Spark ', 'Redis ', 'Netty ', 'MQTT ', 'Spring Boot ', 'Microservices ', 'gRPC ', 'Apache Flink ', 'SpringMVC']","['Tốt nghiệp kỹ sư Công nghệ thông tin, toán tin các trường đại học, cao đẳng hoặc các trung tâm đào tạo lập trình viên', 'Có kinh nghiệm lập trình Java, SQL ít nhất 2 năm', 'Ưu tiên có tố chất về tư duy thuật toán và đam mê xử lý các vấn đề thuật toán, dữ liệu lớn', 'Có kinh nghiệm về lập trình xử lý song song, tối ưu performance', 'Kỹ năng lập trình trên các nền tảng Core Java, Servlet/JSP, JDBC, Webservice RESTful / gRPC, Hibernate, Spring, Spring MVC, Spring Boot, Microservices, Oracle, MSSQL.', 'Biết sử dụng công cụ java testing Framework: JUnit, Jmeter', 'Có kinh nghiệm lập trình với Python, Redis, NodeJS/MQTT/Netty, Flink, Apache Spark, NoSQL MongoDB là một lợi thế', 'Kỹ năng refector code, làm việc nhóm, review code, tích hợp', 'Kỹ năng phân tích và xử lý lỗi']",,senior,[],,0,0.0,0.0,"['sql', 'java', 'core java', 'microservices', 'spring', 'restful', 'jdbc', 'oracle', 'grpc', 'spring boot', 'spring mvc', 'hibernate', 'java', 'jmeter', 'junit', 'nosql', 'apache spark', 'python', 'mongodb', 'redis']",java developers
https://www.itjobs.com.vn/vi/job/81969/fullstack-mobile-developer,ITjobs,2024-06-12 21:00:01,ITZ,"['390 Nam Ky Khoi Nghia, TP Hồ Chí Minh']",25-99,Fullstack Mobile Developer,Thỏa Thuận,False,False,"['Flutter ', 'Android ', 'iOS']","['Yêu cầu', '  * Hiểu biết về Android architecture', 'Có kinh nghiệm thiết kế Android application từ 3 năm trở lên', 'Có kinh nghiệm thiết kế Database từ 3 năm trở lên', '  * Hiểu biết về iOS architecture', 'Có kinh nghiệm thiết kế iOS application từ 3 năm trở lên', 'Có kinh nghiệm thiết kế Database từ 3 năm trở lên', '  * Có kinh nghiệm xây dựng ứng dụng di động dựa trên nền tảng Flutter', '  * Có thể sử dụng tiếng Nhật trình độ tương đương N3 trở lên']",,,[],,0,0.0,0.0,"['android', 'architecture', 'android', 'architecture', 'ios', 'ios', 'flutter']",fullstack mobile developer
https://www.itjobs.com.vn/vi/job/81968/senior-principal-ruby-on-rails-developer,ITjobs,2024-06-12 21:00:04,Andpad Vietnam,"['62 Tran Quang Khai, TP Hồ Chí Minh']",10-24,Senior/Principal Ruby on Rails Developer,Thỏa Thuận,False,False,"['Ruby on Rails ', 'AWS ', 'GCP ', 'API ', 'MS Azure']","['Must-have:', ""Empathy for Andpad's mission and values"", '5+ years of experience in developing and operating Web services using Ruby on Rails ', 'Experience as a technical lead throughout the full project development lifecycle', 'Knowledge and development experience with database systems', 'Experience using cloud platforms (AWS, GCP, Azure, etc.)', 'Experience in API design, development, and documentation', 'Understanding of the software development lifecycle', 'Programming, debugging, and testing skills', 'Good at English communication', 'Nice to have:', 'Experience of discovering problems from logs and solving problems.', 'Experience in developing systems using container technologies such as Docker and Kubernetes.', 'Experience in designing architecture based on application requirements and selecting middleware.', 'Experience of publishing and contributing OSS.', 'External technical output experience (writing, technical blog, stage, etc.).']",5.0,senior,[],,0,0.0,0.0,"['ruby on rails ', 'web services', 'gcp', 'api', 'software development', 'docker', 'architecture']",ruby on rails developer
https://www.itjobs.com.vn/vi/job/81974/cobol-development-supervisor,ITjobs,2024-06-12 21:00:08,Generali Vietnam,"['A&B Tower, 76 Le Lai, TP Hồ Chí Minh']",100-499,Cobol Development Supervisor,Thỏa Thuận,False,False,"['Cobol ', 'VB ', '.NET ', 'Java ', 'IBM DB2 ', 'Oracle ', 'MS SQL']","['University Diploma or equivalence Degree  in IT related', 'At least 2-3 years experience in:', '+ application development                                         ', '+ programming language such as VB/.NET/Java ', 'or COBOL would be an advantage', '+ using MSSQL, DB2, Oracle database', 'Preferable good knowledge of life insurance', 'Good analytical skill;', 'Good interpersonal skill;', 'Good communication (both verbal and writing) skills;', 'Excellent team work spirit;']",2.0,,[],,0,0.0,0.0,"['cobol', 'oracle', 'mssql']",
https://www.itjobs.com.vn/vi/job/81977/cloud-data-engineer,ITjobs,2024-06-12 21:00:11,HCLTech Vietnam,"['Leadvisors Tower, 643 Pham Van Dong, Hà Nội']",100-499,Cloud Data Engineer,Thỏa Thuận,False,False,"['AWS ', 'MS Azure ', 'GCP ', 'Python ', 'MS SQL ', 'Docker ', 'AWS Redshift ', 'DevOps ', 'Amazon S3 ', 'Data Warehouse ', 'Kubernetes ', 'Microservices ', 'Amazon EMR ', 'Dataflow ', 'Azure Data Factory ', 'Apache Airflow ', 'Amazon Athena ', 'AWS Glue ', 'GitOps ', 'Azure Data Lake ', 'DataOps ', 'Azure Synapse Analytics ', 'Azure Databricks ', 'Google BigQuery']","['At least 4 years of experience in total at Data Engineering or at a similar role', 'Strong Cloud-based Data Engineering experience in one of the following Clouds (AWS/Azure/GCP); we mainly use GCP but we are open to your Cloud experience (with at least 2 years)', 'As GCP Cloud Data Engineer: You must be strong at General Infrastructure and Services and particular data services such as Big Query, Dataflow, Airflow, Cloud Function, etc.', 'As AWS Cloud Data Engineer: You must be strong at AWS technologies as the followings: data pipeline (Lake Formation, MWAA, EMR, S3, Glue and Athena); Data Warehousing technologies (AWS Redshift) ', 'As Azure Cloud Data Engineer: You must be strong at Azure Data Lake Storage, Azure Databricks and Azure Data Factory, Synapse, etc.', 'Proven successful design and implementation of large and complex data solutions (Data Warehouse, Data Lake) using\u202fvarious architectural patterns such as Microservices  ', 'Experience with Advanced SQL and Python skills', 'Experience with DataOps', 'Experience in using DevOps while working on Cloud data platforms like using Terraform for Infrastructure as Code (IaC), GitOps or using Docker, Kubernetes', 'Good command of English verbal communication']",4.0,,[],,0,0.0,0.0,"['gcp', 'dataflow', 'gcp', 'big query', 'aws', 'azure data lake', 'azure databricks', 'azure data factory', 'microservices ', 'sql', 'python', 'dataops', 'gitops', 'terraform', 'devops', 'docker', 'kubernetes']",cloud data engineer
https://www.itjobs.com.vn/vi/job/81976/it-support-engineer,ITjobs,2024-06-12 21:00:15,Zoi,"['49 Dien Bien Phu, TP Hồ Chí Minh']",100-499,IT Support Engineer,Thỏa Thuận,False,False,"['ITIL ', 'HTML ', 'CSS ', 'JavaScript ', '.NET']","['Min. 4-5 years of experience in the IT industry', 'Must have:', 'Fluent communication skills in English, written and spoken', 'Understanding of the ITIL principles (certification would be an advantage)', 'As a team player, you take a responsible and solutions-oriented approach to problems', 'A strong analytical mind, as well as dedication and initiative, characterise you in project teams, you quickly find your footing because you are well organised and appreciate interdisciplinary work', 'Nice to have:', 'Good understanding of tech stack: HTML, CSS, JavaScript or .NET technologies.']",4.0,,[],,0,0.0,0.0,"['itil', 'html', 'javascript', '.net', 'css']",it support engineer
https://www.itjobs.com.vn/vi/job/81818/senior-automation-engineer,ITjobs,2024-06-12 21:00:18,Restaff,"['62 Tran Huy Lieu, TP Hồ Chí Minh']",25-99,Senior Automation Engineer,Thỏa Thuận,False,False,"['Automation Testing ', 'Robot Framework ', 'Selenium ', 'JavaScript ', 'HTML ', 'C# ', 'CSS ', 'Python ', 'Git ', 'Appium ', 'Azure DevOps ', 'CI/CD']","['Bachelor’s degree in computer science, software engineering, or related field (or equivalent work experience).', 'At least 5 years of experience in automation testing.', 'Proven experience in Robot Framework, SeleniumLibrary, and AppiumLibrary test automation.', 'Strong programming skills in Python, C#, and JavaScript.', 'Understanding of web technologies (HTML, CSS, JavaScript) and their impact on web testing.', 'Experience building and maintaining test automation frameworks from scratch.', 'Proficiency in Azure DevOps or similar CI/CD tools for test automation integration.', 'Strong organizational skills for structuring and managing test suites, resource files, and keywords effectively.', 'Proficiency in handling test data, including data-driven testing and parameterization.', 'Experience in test reporting and logging using Robot Framework or custom solutions.', 'Proficiency in Git version control systems.', 'Strong problem-solving skills with attention to detail.', 'Efficient debugging and troubleshooting of test failures.', 'Effective communication and teamwork skills.', 'Knowledge of security testing concepts and techniques (a plus).', 'Understanding of mobile app development concepts, platforms, and device configurations (a plus).', 'Relevant certifications in software testing or test automation (e.g., ISTQB, Selenium, Robot Framework) are a plus. ', 'SOFT SKILLS', 'Effective English communication in writing/reading skills.  ', 'Passionate about Automation Testing. ', 'Great teamwork and positive attitude. ', 'Eager to learn new things. ']",5.0,senior,[],,0,0.0,0.0,"['computer science', 'robot framework', 'c#', 'python', 'css', 'ci/cd', 'azure devops', 'robot framework', 'git', 'security testing', 'mobile app', 'software testing', 'selenium', 'istqb']",automation engineer
https://www.itjobs.com.vn/vi/job/81965/senior-software-engineer,ITjobs,2024-06-12 21:00:22,Motorola Solutions,"['88b Tran Huy Lieu, TP Hồ Chí Minh']",100-499,Senior Software Engineer,Thỏa Thuận,False,False,"['PostgreSQL ', 'Database Design ', 'MS SQL ', '.NET']","['Experience in designing and implementing PostgreSQL database schemas that support high availability, scalability, and performance', 'Has a proven track record for managing the database migration', 'Experience working with extremely large multi-tenant databases using both Microsoft SQL Server and PostgreSQL platforms', 'Demonstrated ability to troubleshoot database issues, tuning, and optimize performance', 'Excellent English communication skills, both verbal and written, to effectively collaborate with cross-functional teams', '.NET programming experience is a plus', ""Bachelor's or Master's degree in Computer Science, Information Technology, or a related field""]",,senior,[],,0,0.0,0.0,"['postgresql', 'sql', 'postgresql', '.net', 'computer science']",software engineer
https://www.itjobs.com.vn/vi/job/81904/data-engineers,ITjobs,2024-06-12 21:00:25,VinBigdata,"['Times City, 458 Minh Khai, Hà Nội']",25-99,Data Engineers,Thỏa Thuận,False,False,"['Google BigQuery ', 'Cloud storage ', 'Cloud Functions ', 'Java ', 'Python ', 'Scala ', 'Data Warehouse ', 'Dataflow ', 'Apache Beam']","['Bachelor’s degree Computer Science, Information Technology, or a related field.', '3+ years of experience as a Data Engineer or similar role. Expertise in Google Cloud technologies (BigQuery, Cloud Storage, Cloud Functions, etc.) is a plus.', 'Strong understanding of data engineering concepts and best practices.', 'Experience designing and implementing data platforms using cloud technologies.', 'Proficiency in programming languages such as Java, Python, or Scala.', 'Experience with Apache Beam, Google Cloud Dataflow, or similar stream processing frameworks.', 'Knowledge of data warehousing and data mart architectures.', 'Strong analytical skills and ability to debug complex data engineering issues.', 'Excellent communication and collaboration skills.', 'Ability to work independently and as part of a distributed team']",3.0,,[],,0,0.0,0.0,"['computer science', 'cloud storage', 'cloud functions', 'java', 'python', 'apache beam', 'dataflow', 'stream processing', 'data mart']",data engineers
https://www.itjobs.com.vn/vi/job/81902/senior---middle-devops-engineer,ITjobs,2024-06-12 21:00:28,NAB Innovation Centre Vietnam,"['E-Town 5, Cong Hoa, TP Hồ Chí Minh']",500-999,Senior / Middle DevOps Engineer,Thỏa Thuận,False,False,"['DevOps ', 'MS Azure ', 'AWS ', 'Linux ', 'Python ', 'AWS Lambda ', 'Jenkins ', 'Github ', 'Docker ', 'Artifactory ', 'Ansible ', 'Amazon S3 ', 'Amazon SQS ', 'Amazon EC2 ', 'Cloudwatch ', 'Microservices ', 'Terraform ', 'SNS ', 'Amazon ECS ', 'Amazon EKS ', 'Packer ', 'AKS ', 'CI/CD']","['5+ years’ extensive experience of DevOps or Cloud Engineer ', 'Experienced in Azure or AWS cloud technologies', 'Experienced with AKS/EKS Kubernetes', 'Experience in building CI/CD pipeline automation, tooling (Github, Jenkins, Artifactory, and Docker) and Compliance as code;', 'Have a good understanding of microservice architecture, API management, and distributed systems concepts; ', 'Experience with cloud services is essential, in particular, our core AWS Technologies (EC2, ECS, Lambda, S3, SQS, SNS, & Cloud Watch);', 'Experience hands-on Infrastructure as Code abilities e.g. Terraform, Ansible, Packer, Python.', 'Knowledge in Linux (RHCSA\\RHCE)', 'Ability to develop code and work with testers and developers', 'Ability to lead and coach on code reviews between Developers and Quality Engineering.', 'Strong English communication, documentation, organization, and time management skills.']",5.0,senior,[],,0,0.0,0.0,"['devops', 'aws', 'kubernetes', 'jenkins', 'artifactory', 'ci/cd', 'distributed systems', 'api', 'architecture', 'sns', 'aws', 'terraform', 'ansible', 'packer', 'linux']",devops engineer
https://www.itjobs.com.vn/vi/job/81949/mid-senior-php-developer,ITjobs,2024-06-12 21:00:32,ZIGExN VeNtura,"['Vina Building, 131 Xo Viet Nghe Tinh, TP Hồ Chí Minh']",25-99,Mid/Senior PHP Developer,Lên đến 2000USD,False,False,"['PHP ', 'Laravel ', 'JavaScript ', 'Nginx ', 'Docker ', 'Apache ', 'VueJS ', 'ReactJS ', 'NextJS']","['1. TECHNICAL EXPERIENCES', ' MUST HAVE', 'Graduated from College/University in Information Technology/Computer.', '3+years of software development experience, with a focus on web applications technologies, work experience in PHP (strongly preferred with Laravel).', '1+years experience in working with JS frameworks: ReactJS/VueJS/NextJS.', 'Experienced with Apache or Nginx Web Server and Docker configuration.', 'Proficient in software engineering best practices throughout the development life cycle (coding standards, code reviews, version control, build processes, testing, operations, monitoring, etc.).', 'Strong teamwork, problem-solving and good at time management skills.', 'Highly motivated, a ""Can do attitude"" and a product mindset.', 'NICE TO HAVE', 'Knowledge of CI/CD methodologies are preferable.', 'Knowledge of Cloud services such as GCP, AWS are preferable.', 'LANGUAGE SKILLS', 'Communicate basically in English  (writing, reading)']",,senior,[50000000.0],usd,1,50000000.0,0.0,"['software development', 'php', 'js', 'docker', 'nginx', 'apache', 'ci/cd', 'aws', 'gcp']",php developer
https://www.itjobs.com.vn/vi/job/81939/senior-devops-engineer,ITjobs,2024-06-12 21:01:11,SSI Securities,"['1 Nguyen Hue, TP Hồ Chí Minh']",500-999,Senior DevOps Engineer,Thỏa Thuận,False,False,"['DevOps ', 'Linux ', 'Unix ', 'Java ', 'PowerShell ', 'Python ', 'Docker ', 'MS Azure ', 'Grafana ', 'Golang ', 'AWS ', 'Kubernetes ', 'Bash ', 'GCP ', 'Terraform ', 'Rancher ', 'AWS CloudFormation ', 'Prometheus ', 'ELK ', 'ArgoCD']","[""Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience)."", 'Have good mindset on DevOps culture.', 'Strong knowledge of Linux/Unix systems and networking concepts.', 'Proficiency in at least one programming language (e.g., Python, Go, Java) and experience with scripting languages (e.g., Bash, PowerShell).', 'Experience with cloud platforms (e.g., AWS, Azure, Google Cloud) and infrastructure-as-code tools (e.g., Terraform, CloudFormation).', 'Familiarity with containerization and orchestration technologies (e.g., Docker, Kubernetes, Rancher).', 'Familiarity with GitOps concept and tools like ArgoCD.', 'Hands-on experience with monitoring and logging tools (e.g., Prometheus, Grafana, ELK stack).', 'Understanding of agile development methodologies and DevOps principles.', 'Strong problem-solving skills and the ability to analyze complex systems.', 'Excellent communication and collaboration skills.']",,senior,[],,0,0.0,0.0,"['computer science', 'devops', 'networking', 'bash', 'python', 'aws', 'terraform', 'docker', 'kubernetes', 'gitops', 'grafana', 'elk', 'prometheus', 'devops']",devops engineer
https://www.itjobs.com.vn/vi/job/81901/vision-engineer,ITjobs,2024-06-12 21:01:14,Koh Young Technology,"['Discovery Complex, 302 Cau Giay, Hà Nội']",100-499,Vision Engineer,Thỏa Thuận,False,False,"['Python ', 'C++ ', 'C# ', 'Machine Learning ', 'OpenCV ', 'Computer Vision ', 'Image Processing']","['3+ years in C++, C#, python programming ', 'Computer Vision & Image Processing (with OpenCV) ', 'Medium level of C++ programming to understand existing codes ', 'Code optimization skill w/ Vision algorithm understanding ', 'Machine learning development']",3.0,,[],,0,0.0,0.0,"['c++', 'c#', 'python', 'computer vision', 'image processing', 'c++', 'algorithm', 'machine learning']",vision engineer
